height_mm,volume_litres
465.400,187.596246
465.500,187.639595
465.600,187.682945
465.700,187.726294
465.800,187.769644
465.900,187.812993
466.000,187.856343
466.100,187.899692
466.200,187.943042
466.300,187.986391
466.400,188.029741
466.500,188.073090
466.600,188.116440
466.700,188.159789
466.800,188.203139
466.900,188.246488
467.000,188.289838
467.100,188.333187
467.200,188.376537
467.300,188.419886
467.400,188.463236
467.500,188.506585
467.600,188.549935
467.700,188.593284
467.800,188.636634
467.900,188.679983
468.000,188.723333
468.100,188.766682
468.200,188.810031
468.300,188.853381
468.400,188.896730
468.500,188.940080
468.600,188.983429
468.700,189.026779
468.800,189.070128
468.900,189.113478
469.000,189.156827
469.100,189.200177
469.200,189.243526
469.300,189.286876
469.400,189.330225
469.500,189.373575
469.600,189.416924
469.700,189.460274
469.800,189.503623
469.900,189.546973
470.000,189.590322
470.100,189.633672
470.200,189.677021
470.300,189.720371
470.400,189.763720
470.500,189.807070
470.600,189.850419
470.700,189.893769
470.800,189.937118
470.900,189.980468
471.000,190.023817
471.100,190.067167
471.200,190.110516
471.300,190.153866
471.400,190.197215
471.500,190.240565
471.600,190.283914
471.700,190.327264
471.800,190.370613
471.900,190.413963
472.000,190.457312
472.100,190.500662
472.200,190.544011
472.300,190.587361
472.400,190.630710
472.500,190.674060
472.600,190.717409
472.700,190.760759
472.800,190.804108
472.900,190.847458
473.000,190.890807
473.100,190.934157
473.200,190.977506
473.300,191.020856
473.400,191.064205
473.500,191.107554
473.600,191.150904
473.700,191.194253
473.800,191.237603
473.900,191.280952
474.000,191.324302
474.100,191.367651
474.200,191.411001
474.300,191.454350
474.400,191.497700
474.500,191.541049
474.600,191.584399
474.700,191.627748
474.800,191.671098
474.900,191.714447
475.000,191.757797
475.100,191.801146
475.200,191.844496
475.300,191.887845
475.400,191.931195
475.500,191.974544
475.600,192.017894
475.700,192.061243
475.800,192.104593
475.900,192.147942
476.000,192.191292
476.100,192.234641
476.200,192.277991
476.300,192.321340
476.400,192.364690
476.500,192.408039
476.600,192.451389
476.700,192.494738
476.800,192.538088
476.900,192.581437
477.000,192.624787
477.100,192.668136
477.200,192.711486
477.300,192.754835
477.400,192.798185
477.500,192.841534
477.600,192.884884
477.700,192.928233
477.800,192.971583
477.900,193.014932
478.000,193.058282
478.100,193.101631
478.200,193.144981
478.300,193.188330
478.400,193.231680
478.500,193.275029
478.600,193.318379
478.700,193.361728
478.800,193.405077
478.900,193.448427
479.000,193.491776
479.100,193.535126
479.200,193.578475
479.300,193.621825
479.400,193.665174
479.500,193.708524
479.600,193.751873
479.700,193.795223
479.800,193.838572
479.900,193.881922
480.000,193.925271
480.100,193.968621
480.200,194.011970
480.300,194.055320
480.400,194.098669
480.500,194.142019
480.600,194.185368
480.700,194.228718
480.800,194.272067
480.900,194.315417
481.000,194.358766
481.100,194.402116
481.200,194.445465
481.300,194.488815
481.400,194.532164
481.500,194.575514
481.600,194.618863
481.700,194.662213
481.800,194.705562
481.900,194.748912
482.000,194.792261
482.100,194.835611
482.200,194.878960
482.300,194.922310
482.400,194.965659
482.500,195.009009
482.600,195.052358
482.700,195.095708
482.800,195.139057
482.900,195.182407
483.000,195.225756
483.100,195.269106
483.200,195.312455
483.300,195.355805
483.400,195.399154
483.500,195.442504
483.600,195.485853
483.700,195.529203
483.800,195.572552
483.900,195.615902
484.000,195.659251
484.100,195.702600
484.200,195.745950
484.300,195.789299
484.400,195.832649
484.500,195.875998
484.600,195.919348
484.700,195.962697
484.800,196.006047
484.900,196.049396
485.000,196.092746
485.100,196.136095
485.200,196.179445
485.300,196.222794
485.400,196.266144
485.500,196.309493
485.600,196.352843
485.700,196.396192
485.800,196.439542
485.900,196.482891
486.000,196.526241
486.100,196.569590
486.200,196.612940
486.300,196.656289
486.400,196.699639
486.500,196.742988
486.600,196.786338
486.700,196.829687
486.800,196.873037
486.900,196.916386
487.000,196.959736
487.100,197.003085
487.200,197.046435
487.300,197.089784
487.400,197.133134
487.500,197.176483
487.600,197.219833
487.700,197.263182
487.800,197.306532
487.900,197.349881
488.000,197.393231
488.100,197.436580
488.200,197.479930
488.300,197.523279
488.400,197.566629
488.500,197.609978
488.600,197.653328
488.700,197.696677
488.800,197.740027
488.900,197.783376
489.000,197.826726
489.100,197.870075
489.200,197.913425
489.300,197.956774
489.400,198.000123
489.500,198.043473
489.600,198.086822
489.700,198.130172
489.800,198.173521
489.900,198.216871
490.000,198.260220
490.100,198.303570
490.200,198.346919
490.300,198.390269
490.400,198.433618
490.500,198.476968
490.600,198.520317
490.700,198.563667
490.800,198.607016
490.900,198.650366
491.000,198.693715
491.100,198.737065
491.200,198.780414
491.300,198.823764
491.400,198.867113
491.500,198.910463
491.600,198.953812
491.700,198.997162
491.800,199.040511
491.900,199.083861
492.000,199.127210
492.100,199.170560
492.200,199.213909
492.300,199.257259
492.400,199.300608
492.500,199.343958
492.600,199.387307
492.700,199.430657
492.800,199.474006
492.900,199.517356
493.000,199.560705
493.100,199.604055
493.200,199.647404
493.300,199.690754
493.400,199.734103
493.500,199.777453
493.600,199.820802
493.700,199.864152
493.800,199.907501
493.900,199.950851
494.000,199.994200
494.100,200.037550
494.200,200.080899
494.300,200.124249
494.400,200.167598
494.500,200.210948
494.600,200.254297
494.700,200.297646
494.800,200.340996
494.900,200.384345
495.000,200.427695
495.100,200.471044
495.200,200.514394
495.300,200.557743
495.400,200.601093
495.500,200.644442
495.600,200.687792
495.700,200.731141
495.800,200.774491
495.900,200.817840
496.000,200.861190
496.100,200.904539
496.200,200.947889
496.300,200.991238
496.400,201.034588
496.500,201.077937
496.600,201.121287
496.700,201.164636
496.800,201.207986
496.900,201.251335
497.000,201.294685
497.100,201.338034
497.200,201.381384
497.300,201.424733
497.400,201.468083
497.500,201.511432
497.600,201.554782
497.700,201.598131
497.800,201.641481
497.900,201.684830
498.000,201.728180
498.100,201.771529
498.200,201.814879
498.300,201.858228
498.400,201.901578
498.500,201.944927
498.600,201.988277
498.700,202.031626
498.800,202.074976
498.900,202.118325
499.000,202.161675
499.100,202.205024
499.200,202.248374
499.300,202.291723
499.400,202.335073
499.500,202.378422
499.600,202.421772
499.700,202.465121
499.800,202.508471
499.900,202.551820
500.000,202.595169
500.100,202.638519
500.200,202.681868
500.300,202.725218
500.400,202.768567
500.500,202.811917
500.600,202.855266
500.700,202.898616
500.800,202.941965
500.900,202.985315
501.000,203.028664
501.100,203.072014
501.200,203.115363
501.300,203.158713
501.400,203.202062
501.500,203.245412
501.600,203.288761
501.700,203.332111
501.800,203.375460
501.900,203.418810
502.000,203.462159
502.100,203.505509
502.200,203.548858
502.300,203.592208
502.400,203.635557
502.500,203.678907
502.600,203.722256
502.700,203.765606
502.800,203.808955
502.900,203.852305
503.000,203.895654
503.100,203.939004
503.200,203.982353
503.300,204.025703
503.400,204.069052
503.500,204.112402
503.600,204.155751
503.700,204.199101
503.800,204.242450
503.900,204.285800
504.000,204.329149
504.100,204.372499
504.200,204.415848
504.300,204.459198
504.400,204.502547
504.500,204.545897
504.600,204.589246
504.700,204.632596
504.800,204.675945
504.900,204.719295
505.000,204.762644
505.100,204.805994
505.200,204.849343
505.300,204.892692
505.400,204.936042
505.500,204.979391
505.600,205.022741
505.700,205.066090
505.800,205.109440
505.900,205.152789
506.000,205.196139
506.100,205.239488
506.200,205.282838
506.300,205.326187
506.400,205.369537
506.500,205.412886
506.600,205.456236
506.700,205.499585
506.800,205.542935
506.900,205.586284
507.000,205.629634
507.100,205.672983
507.200,205.716333
507.300,205.759682
507.400,205.803032
507.500,205.846381
507.600,205.889731
507.700,205.933080
507.800,205.976430
507.900,206.019779
508.000,206.063129
508.100,206.106478
508.200,206.149828
508.300,206.193177
508.400,206.236527
508.500,206.279876
508.600,206.323226
508.700,206.366575
508.800,206.409925
508.900,206.453274
509.000,206.496624
509.100,206.539973
509.200,206.583323
509.300,206.626672
509.400,206.670022
509.500,206.713371
509.600,206.756721
509.700,206.800070
509.800,206.843420
509.900,206.886769
510.000,206.930119
510.100,206.973468
510.200,207.016818
510.300,207.060167
510.400,207.103517
510.500,207.146866
510.600,207.190215
510.700,207.233565
510.800,207.276914
510.900,207.320264
511.000,207.363613
511.100,207.406963
511.200,207.450312
511.300,207.493662
511.400,207.537011
511.500,207.580361
511.600,207.623710
511.700,207.667060
511.800,207.710409
511.900,207.753759
512.000,207.797108
512.100,207.840458
512.200,207.883807
512.300,207.927157
512.400,207.970506
512.500,208.013856
512.600,208.057205
512.700,208.100555
512.800,208.143904
512.900,208.187254
513.000,208.230603
513.100,208.273953
513.200,208.317302
513.300,208.360652
513.400,208.404001
513.500,208.447351
513.600,208.490700
513.700,208.534050
513.800,208.577399
513.900,208.620749
514.000,208.664098
514.100,208.707448
514.200,208.750797
514.300,208.794147
514.400,208.837496
514.500,208.880846
514.600,208.924195
514.700,208.967545
514.800,209.010894
514.900,209.054244
515.000,209.097593
515.100,209.140943
515.200,209.184292
515.300,209.227642
515.400,209.270991
515.500,209.314341
515.600,209.357690
515.700,209.401040
515.800,209.444389
515.900,209.487738
516.000,209.531088
516.100,209.574437
516.200,209.617787
516.300,209.661136
516.400,209.704486
516.500,209.747835
516.600,209.791185
516.700,209.834534
516.800,209.877884
516.900,209.921233
517.000,209.964583
517.100,210.007932
517.200,210.051282
517.300,210.094631
517.400,210.137981
517.500,210.181330
517.600,210.224680
517.700,210.268029
517.800,210.311379
517.900,210.354728
518.000,210.398078
518.100,210.441427
518.200,210.484777
518.300,210.528126
518.400,210.571476
518.500,210.614825
518.600,210.658175
518.700,210.701524
518.800,210.744874
518.900,210.788223
519.000,210.831573
519.100,210.874922
519.200,210.918272
519.300,210.961621
519.400,211.004971
519.500,211.048320
519.600,211.091670
519.700,211.135019
519.800,211.178369
519.900,211.221718
520.000,211.265068
520.100,211.308417
520.200,211.351767
520.300,211.395116
520.400,211.438466
520.500,211.481815
520.600,211.525165
520.700,211.568514
520.800,211.611864
520.900,211.655213
521.000,211.698563
521.100,211.741912
521.200,211.785261
521.300,211.828611
521.400,211.871960
521.500,211.915310
521.600,211.958659
521.700,212.002009
521.800,212.045358
521.900,212.088708
522.000,212.132057
522.100,212.175407
522.200,212.218756
522.300,212.262106
522.400,212.305455
522.500,212.348805
522.600,212.392154
522.700,212.435504
522.800,212.478853
522.900,212.522203
523.000,212.565552
523.100,212.608902
523.200,212.652251
523.300,212.695601
523.400,212.738950
523.500,212.782300
523.600,212.825649
523.700,212.868999
523.800,212.912348
523.900,212.955698
524.000,212.999047
524.100,213.042397
524.200,213.085746
524.300,213.129096
524.400,213.172445
524.500,213.215795
524.600,213.259144
524.700,213.302494
524.800,213.345843
524.900,213.389193
525.000,213.432542
525.100,213.475892
525.200,213.519241
525.300,213.562591
525.400,213.605940
525.500,213.649290
525.600,213.692639
525.700,213.735989
525.800,213.779338
525.900,213.822688
526.000,213.866037
526.100,213.909387
526.200,213.952736
526.300,213.996086
526.400,214.039435
526.500,214.082784
526.600,214.126134
526.700,214.169483
526.800,214.212833
526.900,214.256182
527.000,214.299532
527.100,214.342881
527.200,214.386231
527.300,214.429580
527.400,214.472930
527.500,214.516279
527.600,214.559629
527.700,214.602978
527.800,214.646328
527.900,214.689677
528.000,214.733027
528.100,214.776376
528.200,214.819726
528.300,214.863075
528.400,214.906425
528.500,214.949774
528.600,214.993124
528.700,215.036473
528.800,215.079823
528.900,215.123172
529.000,215.166522
529.100,215.209871
529.200,215.253221
529.300,215.296570
529.400,215.339920
529.500,215.383269
529.600,215.426619
529.700,215.469968
529.800,215.513318
529.900,215.556667
530.000,215.600017
530.100,215.643366
530.200,215.686716
530.300,215.730065
530.400,215.773415
530.500,215.816764
530.600,215.860114
530.700,215.903463
530.800,215.946813
530.900,215.990162
531.000,216.033512
531.100,216.076861
531.200,216.120211
531.300,216.163560
531.400,216.206910
531.500,216.250259
531.600,216.293609
531.700,216.336958
531.800,216.380307
531.900,216.423657
532.000,216.467006
532.100,216.510356
532.200,216.553705
532.300,216.597055
532.400,216.640404
532.500,216.683754
532.600,216.727103
532.700,216.770453
532.800,216.813802
532.900,216.857152
533.000,216.900501
533.100,216.943851
533.200,216.987200
533.300,217.030550
533.400,217.073899
533.500,217.117249
533.600,217.160598
533.700,217.203948
533.800,217.247297
533.900,217.290647
534.000,217.333996
534.100,217.377346
534.200,217.420695
534.300,217.464045
534.400,217.507394
534.500,217.550744
534.600,217.594093
534.700,217.637443
534.800,217.680792
534.900,217.724142
535.000,217.767491
535.100,217.810841
535.200,217.854190
535.300,217.897540
535.400,217.940889
535.500,217.984239
535.600,218.027588
535.700,218.070938
535.800,218.114287
535.900,218.157637
536.000,218.200986
536.100,218.244336
536.200,218.287685
536.300,218.331035
536.400,218.374384
536.500,218.417734
536.600,218.461083
536.700,218.504433
536.800,218.547782
536.900,218.591132
537.000,218.634481
537.100,218.677830
537.200,218.721180
537.300,218.764529
537.400,218.807879
537.500,218.851228
537.600,218.894578
537.700,218.937927
537.800,218.981277
537.900,219.024626
538.000,219.067976
538.100,219.111325
538.200,219.154675
538.300,219.198024
538.400,219.241374
538.500,219.284723
538.600,219.328073
538.700,219.371422
538.800,219.414772
538.900,219.458121
539.000,219.501471
539.100,219.544820
539.200,219.588170
539.300,219.631519
539.400,219.674869
539.500,219.718218
539.600,219.761568
539.700,219.804917
539.800,219.848267
539.900,219.891616
540.000,219.934966
540.100,219.978315
540.200,220.021665
540.300,220.065014
540.400,220.108364
540.500,220.151713
540.600,220.195063
540.700,220.238412
540.800,220.281762
540.900,220.325111
541.000,220.368461
541.100,220.411810
541.200,220.455160
541.300,220.498509
541.400,220.541859
541.500,220.585208
541.600,220.628558
541.700,220.671907
541.800,220.715257
541.900,220.758606
542.000,220.801956
542.100,220.845305
542.200,220.888655
542.300,220.932004
542.400,220.975353
542.500,221.018703
542.600,221.062052
542.700,221.105402
542.800,221.148751
542.900,221.192101
543.000,221.235450
543.100,221.278800
543.200,221.322149
543.300,221.365499
543.400,221.408848
543.500,221.452198
543.600,221.495547
543.700,221.538897
543.800,221.582246
543.900,221.625596
544.000,221.668945
544.100,221.712295
544.200,221.755644
544.300,221.798994
544.400,221.842343
544.500,221.885693
544.600,221.929042
544.700,221.972392
544.800,222.015741
544.900,222.059091
545.000,222.102440
545.100,222.145790
545.200,222.189139
545.300,222.232489
545.400,222.275838
545.500,222.319188
545.600,222.362537
545.700,222.405887
545.800,222.449236
545.900,222.492586
546.000,222.535935
546.100,222.579285
546.200,222.622634
546.300,222.665984
546.400,222.709333
546.500,222.752683
546.600,222.796032
546.700,222.839382
546.800,222.882731
546.900,222.926081
547.000,222.969430
547.100,223.012780
547.200,223.056129
547.300,223.099479
547.400,223.142828
547.500,223.186178
547.600,223.229527
547.700,223.272876
547.800,223.316226
547.900,223.359575
548.000,223.402925
548.100,223.446274
548.200,223.489624
548.300,223.532973
548.400,223.576323
548.500,223.619672
548.600,223.663022
548.700,223.706371
548.800,223.749721
548.900,223.793070
549.000,223.836420
549.100,223.879769
549.200,223.923119
549.300,223.966468
549.400,224.009818
549.500,224.053167
549.600,224.096517
549.700,224.139866
549.800,224.183216
549.900,224.226565
550.000,224.269915
550.100,224.313264
550.200,224.356614
550.300,224.399963
550.400,224.443313
550.500,224.486662
550.600,224.530012
550.700,224.573361
550.800,224.616711
550.900,224.660060
551.000,224.703410
551.100,224.746759
551.200,224.790109
551.300,224.833458
551.400,224.876808
551.500,224.920157
551.600,224.963507
551.700,225.006856
551.800,225.050206
551.900,225.093555
552.000,225.136905
552.100,225.180254
552.200,225.223604
552.300,225.266953
552.400,225.310303
552.500,225.353652
552.600,225.397002
552.700,225.440351
552.800,225.483701
552.900,225.527050
553.000,225.570399
553.100,225.613749
553.200,225.657098
553.300,225.700448
553.400,225.743797
553.500,225.787147
553.600,225.830496
553.700,225.873846
553.800,225.917195
553.900,225.960545
554.000,226.003894
554.100,226.047244
554.200,226.090593
554.300,226.133943
554.400,226.177292
554.500,226.220642
554.600,226.263991
554.700,226.307341
554.800,226.350690
554.900,226.394040
555.000,226.437389
555.100,226.480739
555.200,226.524088
555.300,226.567438
555.400,226.610787
555.500,226.654137
555.600,226.697486
555.700,226.740836
555.800,226.784185
555.900,226.827535
556.000,226.870884
556.100,226.914234
556.200,226.957583
556.300,227.000933
556.400,227.044282
556.500,227.087632
556.600,227.130981
556.700,227.174331
556.800,227.217680
556.900,227.261030
557.000,227.304379
557.100,227.347729
557.200,227.391078
557.300,227.434428
557.400,227.477777
557.500,227.521127
557.600,227.564476
557.700,227.607826
557.800,227.651175
557.900,227.694525
558.000,227.737874
558.100,227.781224
558.200,227.824573
558.300,227.867922
558.400,227.911272
558.500,227.954621
558.600,227.997971
558.700,228.041320
558.800,228.084670
558.900,228.128019
559.000,228.171369
559.100,228.214718
559.200,228.258068
559.300,228.301417
559.400,228.344767
559.500,228.388116
559.600,228.431466
559.700,228.474815
559.800,228.518165
559.900,228.561514
560.000,228.604864
560.100,228.648213
560.200,228.691563
560.300,228.734912
560.400,228.778262
560.500,228.821611
560.600,228.864961
560.700,228.908310
560.800,228.951660
560.900,228.995009
561.000,229.038359
561.100,229.081708
561.200,229.125058
561.300,229.168407
561.400,229.211757
561.500,229.255106
561.600,229.298456
561.700,229.341805
561.800,229.385155
561.900,229.428504
562.000,229.471854
562.100,229.515203
562.200,229.558553
562.300,229.601902
562.400,229.645252
562.500,229.688601
562.600,229.731951
562.700,229.775300
562.800,229.818650
562.900,229.861999
563.000,229.905349
563.100,229.948698
563.200,229.992048
563.300,230.035397
563.400,230.078747
563.500,230.122096
563.600,230.165445
563.700,230.208795
563.800,230.252144
563.900,230.295494
564.000,230.338843
564.100,230.382193
564.200,230.425542
564.300,230.468892
564.400,230.512241
564.500,230.555591
564.600,230.598940
564.700,230.642290
564.800,230.685639
564.900,230.728989
565.000,230.772338
565.100,230.815688
565.200,230.859037
565.300,230.902387
565.400,230.945736
565.500,230.989086
565.600,231.032435
565.700,231.075785
565.800,231.119134
565.900,231.162484
566.000,231.205833
566.100,231.249183
566.200,231.292532
566.300,231.335882
566.400,231.379231
566.500,231.422581
566.600,231.465930
566.700,231.509280
566.800,231.552629
566.900,231.595979
567.000,231.639328
567.100,231.682678
567.200,231.726027
567.300,231.769377
567.400,231.812726
567.500,231.856076
567.600,231.899425
567.700,231.942775
567.800,231.986124
567.900,232.029474
568.000,232.072823
568.100,232.116173
568.200,232.159522
568.300,232.202872
568.400,232.246221
568.500,232.289571
568.600,232.332920
568.700,232.376270
568.800,232.419619
568.900,232.462968
569.000,232.506318
569.100,232.549667
569.200,232.593017
569.300,232.636366
569.400,232.679716
569.500,232.723065
569.600,232.766415
569.700,232.809764
569.800,232.853114
569.900,232.896463
570.000,232.939813
570.100,232.983162
570.200,233.026512
570.300,233.069861
570.400,233.113211
570.500,233.156560
570.600,233.199910
570.700,233.243259
570.800,233.286609
570.900,233.329958
571.000,233.373308
571.100,233.416657
571.200,233.460007
571.300,233.503356
571.400,233.546706
571.500,233.590055
571.600,233.633405
571.700,233.676754
571.800,233.720104
571.900,233.763453
572.000,233.806803
572.100,233.850152
572.200,233.893502
572.300,233.936851
572.400,233.980201
572.500,234.023550
572.600,234.066900
572.700,234.110249
572.800,234.153599
572.900,234.196948
573.000,234.240298
573.100,234.283647
573.200,234.326997
573.300,234.370346
573.400,234.413696
573.500,234.457045
573.600,234.500395
573.700,234.543744
573.800,234.587094
573.900,234.630443
574.000,234.673793
574.100,234.717142
574.200,234.760491
574.300,234.803841
574.400,234.847190
574.500,234.890540
574.600,234.933889
574.700,234.977239
574.800,235.020588
574.900,235.063938
575.000,235.107287
575.100,235.150637
575.200,235.193986
575.300,235.237336
575.400,235.280685
575.500,235.324035
575.600,235.367384
575.700,235.410734
575.800,235.454083
575.900,235.497433
576.000,235.540782
576.100,235.584132
576.200,235.627481
576.300,235.670831
576.400,235.714180
576.500,235.757530
576.600,235.800879
576.700,235.844229
576.800,235.887578
576.900,235.930928
577.000,235.974277
577.100,236.017627
577.200,236.060976
577.300,236.104326
577.400,236.147675
577.500,236.191025
577.600,236.234374
577.700,236.277724
577.800,236.321073
577.900,236.364423
578.000,236.407772
578.100,236.451122
578.200,236.494471
578.300,236.537821
578.400,236.581170
578.500,236.624520
578.600,236.667869
578.700,236.711219
578.800,236.754568
578.900,236.797918
579.000,236.841267
579.100,236.884617
579.200,236.927966
579.300,236.971316
579.400,237.014665
579.500,237.058014
579.600,237.101364
579.700,237.144713
579.800,237.188063
579.900,237.231412
580.000,237.274762
580.100,237.318111
580.200,237.361461
580.300,237.404810
580.400,237.448160
580.500,237.491509
580.600,237.534859
580.700,237.578208
580.800,237.621558
580.900,237.664907
581.000,237.708257
581.100,237.751606
581.200,237.794956
581.300,237.838305
581.400,237.881655
581.500,237.925004
581.600,237.968354
581.700,238.011703
581.800,238.055053
581.900,238.098402
582.000,238.141752
582.100,238.185101
582.200,238.228451
582.300,238.271800
582.400,238.315150
582.500,238.358499
582.600,238.401849
582.700,238.445198
582.800,238.488548
582.900,238.531897
583.000,238.575247
583.100,238.618596
583.200,238.661946
583.300,238.705295
583.400,238.748645
583.500,238.791994
583.600,238.835344
583.700,238.878693
583.800,238.922043
583.900,238.965392
584.000,239.008742
584.100,239.052091
584.200,239.095441
584.300,239.138790
584.400,239.182140
584.500,239.225489
584.600,239.268839
584.700,239.312188
584.800,239.355537
584.900,239.398887
585.000,239.442236
585.100,239.485586
585.200,239.528935
585.300,239.572285
585.400,239.615634
585.500,239.658984
585.600,239.702333
585.700,239.745683
585.800,239.789032
585.900,239.832382
586.000,239.875731
586.100,239.919081
586.200,239.962430
586.300,240.005780
586.400,240.049129
586.500,240.092479
586.600,240.135828
586.700,240.179178
586.800,240.222527
586.900,240.265877
587.000,240.309226
587.100,240.352576
587.200,240.395925
587.300,240.439275
587.400,240.482624
587.500,240.525974
587.600,240.569323
587.700,240.612673
587.800,240.656022
587.900,240.699372
588.000,240.742721
588.100,240.786071
588.200,240.829420
588.300,240.872770
588.400,240.916119
588.500,240.959469
588.600,241.002818
588.700,241.046168
588.800,241.089517
588.900,241.132867
589.000,241.176216
589.100,241.219566
589.200,241.262915
589.300,241.306265
589.400,241.349614
589.500,241.392964
589.600,241.436313
589.700,241.479663
589.800,241.523012
589.900,241.566362
590.000,241.609711
590.100,241.653060
590.200,241.696410
590.300,241.739759
590.400,241.783109
590.500,241.826458
590.600,241.869808
590.700,241.913157
590.800,241.956507
590.900,241.999856
591.000,242.043206
591.100,242.086555
591.200,242.129905
591.300,242.173254
591.400,242.216604
591.500,242.259953
591.600,242.303303
591.700,242.346652
591.800,242.390002
591.900,242.433351
592.000,242.476701
592.100,242.520050
592.200,242.563400
592.300,242.606749
592.400,242.650099
592.500,242.693448
592.600,242.736798
592.700,242.780147
592.800,242.823497
592.900,242.866846
593.000,242.910196
593.100,242.953545
593.200,242.996895
593.300,243.040244
593.400,243.083594
593.500,243.126943
593.600,243.170293
593.700,243.213642
593.800,243.256992
593.900,243.300341
594.000,243.343691
594.100,243.387040
594.200,243.430390
594.300,243.473739
594.400,243.517089
594.500,243.560438
594.600,243.603788
594.700,243.647137
594.800,243.690487
594.900,243.733836
595.000,243.777186
595.100,243.820535
595.200,243.863885
595.300,243.907234
595.400,243.950583
595.500,243.993933
595.600,244.037282
595.700,244.080632
595.800,244.123981
595.900,244.167331
596.000,244.210680
596.100,244.254030
596.200,244.297379
596.300,244.340729
596.400,244.384078
596.500,244.427428
596.600,244.470777
596.700,244.514127
596.800,244.557476
596.900,244.600826
597.000,244.644175
597.100,244.687525
597.200,244.730874
597.300,244.774224
597.400,244.817573
597.500,244.860923
597.600,244.904272
597.700,244.947622
597.800,244.990971
597.900,245.034321
598.000,245.077670
598.100,245.121020
598.200,245.164369
598.300,245.207719
598.400,245.251068
598.500,245.294418
598.600,245.337767
598.700,245.381117
598.800,245.424466
598.900,245.467816
599.000,245.511165
599.100,245.554515
599.200,245.597864
599.300,245.641214
599.400,245.684563
599.500,245.727913
599.600,245.771262
599.700,245.814612
599.800,245.857961
599.900,245.901311
600.000,245.944660
600.100,245.988010
600.200,246.031359
600.300,246.074709
600.400,246.118058
600.500,246.161408
600.600,246.204757
600.700,246.248106
600.800,246.291456
600.900,246.334805
601.000,246.378155
601.100,246.421504
601.200,246.464854
601.300,246.508203
601.400,246.551553
601.500,246.594902
601.600,246.638252
601.700,246.681601
601.800,246.724951
601.900,246.768300
602.000,246.811650
602.100,246.854999
602.200,246.898349
602.300,246.941698
602.400,246.985048
602.500,247.028397
602.600,247.071747
602.700,247.115096
602.800,247.158446
602.900,247.201795
603.000,247.245145
603.100,247.288494
603.200,247.331844
603.300,247.375193
603.400,247.418543
603.500,247.461892
603.600,247.505242
603.700,247.548591
603.800,247.591941
603.900,247.635290
604.000,247.678640
604.100,247.721989
604.200,247.765339
604.300,247.808688
604.400,247.852038
604.500,247.895387
604.600,247.938737
604.700,247.982086
604.800,248.025436
604.900,248.068785
605.000,248.112135
605.100,248.155484
605.200,248.198834
605.300,248.242183
605.400,248.285533
605.500,248.328882
605.600,248.372232
605.700,248.415581
605.800,248.458931
605.900,248.502280
606.000,248.545629
606.100,248.588979
606.200,248.632328
606.300,248.675678
606.400,248.719027
606.500,248.762377
606.600,248.805726
606.700,248.849076
606.800,248.892425
606.900,248.935775
607.000,248.979124
607.100,249.022474
607.200,249.065823
607.300,249.109173
607.400,249.152522
607.500,249.195872
607.600,249.239221
607.700,249.282571
607.800,249.325920
607.900,249.369270
608.000,249.412619
608.100,249.455969
608.200,249.499318
608.300,249.542668
608.400,249.586017
608.500,249.629367
608.600,249.672716
608.700,249.716066
608.800,249.759415
608.900,249.802765
609.000,249.846114
609.100,249.889464
609.200,249.932813
609.300,249.976163
609.400,250.019512
609.500,250.062862
609.600,250.106211
609.700,250.149561
609.800,250.192910
609.900,250.236260
610.000,250.279609
610.100,250.322959
610.200,250.366308
610.300,250.409658
610.400,250.453007
610.500,250.496357
610.600,250.539706
610.700,250.583056
610.800,250.626405
610.900,250.669755
611.000,250.713104
611.100,250.756454
611.200,250.799803
611.300,250.843152
611.400,250.886502
611.500,250.929851
611.600,250.973201
611.700,251.016550
611.800,251.059900
611.900,251.103249
612.000,251.146599
612.100,251.189948
612.200,251.233298
612.300,251.276647
612.400,251.319997
612.500,251.363346
612.600,251.406696
612.700,251.450045
612.800,251.493395
612.900,251.536744
613.000,251.580094
613.100,251.623443
613.200,251.666793
613.300,251.710142
613.400,251.753492
613.500,251.796841
613.600,251.840191
613.700,251.883540
613.800,251.926890
613.900,251.970239
614.000,252.013589
614.100,252.056938
614.200,252.100288
614.300,252.143637
614.400,252.186987
614.500,252.230336
614.600,252.273686
614.700,252.317035
614.800,252.360385
614.900,252.403734
615.000,252.447084
615.100,252.490433
615.200,252.533783
615.300,252.577132
615.400,252.620482
615.500,252.663831
615.600,252.707181
615.700,252.750530
615.800,252.793880
615.900,252.837229
616.000,252.880579
616.100,252.923928
616.200,252.967278
616.300,253.010627
616.400,253.053977
616.500,253.097326
616.600,253.140675
616.700,253.184025
616.800,253.227374
616.900,253.270724
617.000,253.314073
617.100,253.357423
617.200,253.400772
617.300,253.444122
617.400,253.487471
617.500,253.530821
617.600,253.574170
617.700,253.617520
617.800,253.660869
617.900,253.704219
618.000,253.747568
618.100,253.790918
618.200,253.834267
618.300,253.877617
618.400,253.920966
618.500,253.964316
618.600,254.007665
618.700,254.051015
618.800,254.094364
618.900,254.137714
619.000,254.181063
619.100,254.224413
619.200,254.267762
619.300,254.311112
619.400,254.354461
619.500,254.397811
619.600,254.441160
619.700,254.484510
619.800,254.527859
619.900,254.571209
620.000,254.614558
620.100,254.657908
620.200,254.701257
620.300,254.744607
620.400,254.787956
620.500,254.831306
620.600,254.874655
620.700,254.918005
